data,algorithm,time,orc_time,alpha,nmi,ari,nf1,#com,merge,merge_avg
scalability_6000,CMS,22.767027616500854,4.718088865280151,0.1,0.20706658228767202,0.003968062434826485,0.0071327268621789175,140,"[3970, 3, 0, 174, 3, 4, 4, 2, 1, 2, 2, 4, 4, 1, 3, 3, 3, 2, 1, 4, 2, 2, 1, 3, 1, 2, 3, 3, 3, 4, 0, 0, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3, 0, 2, 4, 4, 1, 0, 3, 2, 4, 2, 0, 1, 4, 2, 2, 2, 3, 4, 2, 0, 6, 3, 3, 3, 1, 2, 4, 0, 4, 1, 2, 3, 2, 2, 0, 1, 3, 4, 2, 0, 8, 2, 2, 2, 0, 3, 0, 3, 4, 3, 3, 3, 2, 0, 1, 0, 1, 2, 1, 3, 5, 1, 0, 3, 4, 4, 0, 1, 2, 0, 2, 3, 4, 1, 5, 5, 1, 2, 4, 1, 0, 4, 4, 5, 4, 1, 4, 1, 1, 1, 0, 1, 6, 3, 1, 5, 1, 4]",31.957142857142856
scalability_6000,CMS,23.793492078781128,4.68440055847168,0.2,0.2100906882043106,0.0044194216606115435,0.008830088830088829,140,"[1193, 3, 2894, 2, 3, 4, 4, 2, 2, 2, 2, 2, 4, 2, 4, 3, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3, 1, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 1, 4, 3, 4, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 4, 1, 2, 3, 2, 4, 2, 4, 2, 2, 3, 3, 3, 4, 2, 0, 4, 3, 3, 8, 0, 4, 2, 3, 3, 5, 3, 3, 2, 0, 2, 6, 3, 7, 0, 3, 1, 3, 5, 3, 3, 2, 2, 4, 2, 3, 3, 2, 2, 3, 3, 3, 4, 2, 4, 2, 1, 2, 8, 2, 3, 3, 7, 3, 2, 1, 3, 2, 2, 0, 1, 3, 4, 3, 3, 3, 4, 4, 1, 2, 1, 5, 2, 4, 3, 4, 5]",32.02857142857143
scalability_6000,CMS,24.853517532348633,4.660806179046631,0.3,0.23225302931442166,0.002230386970449451,0.00896370643245643,140,"[4060, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 3, 3, 4, 3, 2, 4, 2, 2, 0, 7, 4, 3, 3, 9, 4, 3, 5, 3, 2, 2, 8, 3, 0, 0, 3, 1, 3, 3, 5, 2, 0, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 3, 4, 2, 1, 2, 9, 4, 3, 8, 8, 3, 2, 1, 2, 0, 4, 4, 4, 0, 1, 3, 4, 0, 3, 4, 1, 3, 4, 5, 4, 2, 4, 1, 5, 2, 3, 3, 5, 5, 4, 7]",32.05714285714286
scalability_6000,CMS,23.336540699005127,4.4226295948028564,0.4,0.23286659130744897,0.002347607859577473,0.008990374209124208,140,"[4080, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 4, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 3, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 4, 3, 2, 2, 3, 6, 0, 3, 1, 3, 3, 5, 2, 0, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 3, 4, 2, 1, 2, 9, 2, 4, 3, 8, 8, 3, 2, 1, 2, 0, 4, 4, 4, 0, 1, 3, 4, 0, 3, 4, 3, 4, 5, 4, 3, 2, 4, 1, 4, 2, 0, 3, 5, 4, 4, 7, 4]",32.16428571428571
scalability_6000,CMS,24.07765531539917,4.493359327316284,0.5,0.22852023754999992,0.002400402745417072,0.007493873259607525,140,"[4094, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 2, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 5, 3, 2, 2, 3, 0, 0, 3, 1, 3, 3, 5, 2, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 2, 4, 2, 1, 2, 9, 2, 4, 3, 6, 3, 2, 2, 0, 4, 4, 4, 0, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 1, 3, 2, 3, 1, 4, 2, 0, 3, 5, 4, 5, 9, 4, 4]",32.17857142857143
scalability_6000,CMS,24.190914154052734,4.484768867492676,0.6,0.23300854378406347,0.0024457466449283056,0.007490935637788785,140,"[4099, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 2, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 5, 3, 2, 2, 3, 0, 0, 3, 1, 3, 3, 5, 2, 9, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 2, 4, 2, 1, 2, 9, 2, 4, 3, 8, 3, 3, 2, 2, 0, 4, 4, 4, 0, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 3, 2, 3, 1, 4, 2, 0, 3, 5, 4, 5, 9, 4, 4]",32.3
scalability_6000,CMS,24.499566078186035,4.61284875869751,0.7,0.2340376768752646,0.0024751305065040794,0.008169955044955046,140,"[4098, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 2, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 5, 3, 2, 2, 3, 0, 0, 3, 1, 3, 3, 5, 2, 9, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 3, 4, 2, 1, 2, 9, 2, 4, 3, 8, 3, 3, 2, 2, 0, 4, 4, 4, 0, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 3, 2, 3, 1, 4, 2, 0, 3, 5, 4, 5, 9, 4, 4]",32.3
scalability_6000,CMS,25.279234170913696,4.858221530914307,0.8,0.2331960747919751,0.002473224099133098,0.008169955044955046,140,"[4099, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 2, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 5, 3, 2, 2, 3, 0, 0, 3, 1, 3, 3, 5, 2, 9, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 3, 4, 2, 1, 2, 9, 2, 4, 3, 8, 3, 2, 0, 2, 0, 4, 4, 4, 0, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 2, 3, 1, 4, 2, 0, 3, 5, 4, 5, 9, 4, 4]",32.27857142857143
scalability_6000,CMS,24.94728660583496,4.735417604446411,0.9,0.2331960747919751,0.002473224099133098,0.008169955044955046,140,"[4101, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 2, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 5, 3, 2, 2, 3, 0, 0, 3, 1, 3, 3, 5, 2, 9, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 3, 4, 2, 1, 2, 9, 2, 4, 3, 8, 3, 2, 0, 2, 0, 4, 4, 4, 0, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 2, 3, 1, 4, 2, 0, 3, 5, 4, 5, 9, 4, 4]",32.292857142857144
scalability_6000,CMS,24.477354288101196,4.794339418411255,1.0,0.2331960747919751,0.002473224099133098,0.008169955044955046,140,"[4101, 3, 2, 3, 4, 4, 2, 2, 4, 2, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 2, 3, 3, 1, 2, 5, 3, 3, 4, 4, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 2, 1, 1, 3, 2, 4, 2, 4, 2, 2, 2, 3, 5, 3, 2, 4, 2, 2, 0, 3, 3, 8, 5, 4, 3, 5, 3, 2, 2, 3, 0, 0, 3, 1, 3, 3, 5, 2, 9, 4, 2, 3, 3, 2, 4, 2, 3, 3, 3, 4, 3, 4, 2, 1, 2, 9, 2, 4, 3, 8, 3, 2, 0, 2, 0, 4, 4, 4, 0, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 2, 3, 1, 4, 2, 0, 3, 5, 4, 5, 9, 4, 4]",32.292857142857144
scalability_7000,CMS,23.587583541870117,5.635131120681763,0.0,0.08675937991976534,0.003005581701435587,4.450753665083626e-05,145,"[3045, 3549, 0, 2, 10, 1, 0, 0, 0, 0, 0, 0, 14, 1, 0, 0, 2, 0, 1, 0, 5, 0, 2, 0, 1, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0]",46.07586206896552
scalability_7000,CMS,30.803870677947998,5.673682451248169,0.1,0.18775212057479237,0.0032857068467762956,0.004799032800672834,145,"[4569, 3, 447, 4, 2, 3, 4, 3, 3, 4, 13, 3, 4, 4, 3, 2, 0, 3, 1, 3, 3, 3, 3, 4, 2, 2, 4, 3, 3, 4, 4, 3, 2, 2, 2, 0, 4, 3, 2, 2, 3, 1, 2, 1, 4, 2, 3, 3, 3, 7, 3, 0, 2, 1, 2, 2, 3, 3, 3, 1, 2, 3, 3, 3, 2, 3, 3, 0, 3, 3, 3, 0, 1, 2, 7, 3, 2, 4, 1, 1, 4, 5, 6, 1, 2, 3, 2, 0, 0, 1, 3, 1, 4, 0, 0, 2, 0, 4, 4, 0, 3, 0, 0, 3, 3, 0, 0, 0, 1, 2, 7, 0, 3, 0, 0, 0, 0, 5, 5, 3, 1, 5, 7, 3, 1, 5, 1, 0, 8, 0, 0, 4, 1, 1, 4, 0, 0, 4, 4, 1, 5, 7, 3, 3, 7]",37.12413793103448
scalability_7000,CMS,32.58776783943176,5.409314870834351,0.2,0.19551995914279605,0.0010692078360080882,0.0036486395474137935,145,"[4938, 3, 4, 2, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 3, 5, 2, 2, 3, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 3, 3, 2, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 8, 2, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 2, 0, 10, 3, 3, 4, 1, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 3, 1, 3, 3, 3, 2, 1, 2, 0, 4, 2, 4, 3, 3, 3, 5, 0, 3, 2, 0, 3, 6, 5, 4, 2, 3, 1, 7, 7, 3, 1, 3, 3, 4, 6, 2, 4, 4, 1, 4, 5, 4, 4, 4, 4, 6]",37.03448275862069
scalability_7000,CMS,32.98169231414795,5.618188858032227,0.3,0.19848453347779083,0.001041872258835829,0.0041029849137931024,145,"[4893, 3, 4, 2, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 3, 5, 2, 2, 3, 0, 3, 3, 12, 3, 3, 4, 2, 3, 4, 4, 3, 4, 3, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 1, 10, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 3, 0, 3, 3, 1, 4, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 1, 3, 0, 3, 3, 1, 3, 0, 4, 4, 3, 3, 3, 5, 0, 3, 5, 3, 2, 0, 3, 4, 2, 3, 1, 6, 7, 3, 1, 3, 4, 6, 3, 2, 4, 4, 5, 5, 7, 4, 4, 3, 4, 6]",36.772413793103446
scalability_7000,CMS,32.17240762710571,5.6322181224823,0.4,0.19717272221953402,0.0009652405916031287,0.004055635775862068,145,"[4950, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 2, 3, 0, 3, 3, 3, 3, 4, 2, 4, 3, 3, 4, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 2, 3, 3, 2, 3, 0, 10, 3, 3, 4, 1, 8, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 10, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 2, 4, 3, 3, 3, 5, 0, 3, 3, 0, 3, 6, 4, 4, 2, 3, 1, 7, 7, 3, 1, 3, 4, 6, 2, 4, 4, 5, 5, 4, 4, 3, 4, 6]",37.15862068965517
scalability_7000,CMS,33.73895001411438,5.721518039703369,0.5,0.19428477023316565,0.001053480070301086,0.004082952586206896,145,"[4928, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 2, 3, 0, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 2, 3, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 3, 0, 3, 3, 4, 1, 8, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 8, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 2, 4, 3, 3, 3, 5, 0, 3, 3, 0, 3, 5, 4, 2, 3, 7, 7, 3, 1, 3, 4, 6, 2, 4, 4, 5, 5, 5, 4, 4, 3, 4, 6]",36.93793103448276
scalability_7000,CMS,33.20487999916077,5.636934995651245,0.6,0.1948553924700171,0.0010244627744934985,0.004072025862068965,145,"[4949, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 2, 3, 0, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 2, 3, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 3, 0, 10, 3, 3, 4, 1, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 10, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 2, 4, 3, 3, 3, 5, 0, 3, 3, 0, 3, 4, 4, 2, 3, 7, 7, 3, 1, 3, 4, 6, 2, 4, 4, 5, 5, 5, 4, 4, 3, 4, 6]",37.10344827586207
scalability_7000,CMS,33.13360404968262,5.420397758483887,0.7,0.19648135097119135,0.0009640037199298726,0.0040702047413793095,145,"[4951, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 2, 3, 0, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 2, 3, 4, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 3, 0, 10, 3, 3, 4, 1, 8, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 10, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 4, 3, 3, 3, 0, 3, 3, 0, 3, 4, 4, 2, 3, 1, 7, 7, 3, 1, 3, 4, 6, 4, 4, 5, 5, 5, 4, 4, 3, 4, 6]",37.144827586206894
scalability_7000,CMS,31.921977281570435,5.44260573387146,0.8,0.19841283556108125,0.0009375485970910947,0.004068383620689655,145,"[4948, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 2, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 2, 3, 0, 10, 3, 3, 4, 1, 4, 6, 5, 4, 5, 0, 2, 2, 2, 2, 1, 5, 10, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 2, 4, 3, 3, 3, 5, 0, 3, 3, 0, 3, 4, 4, 2, 3, 7, 7, 3, 1, 3, 4, 6, 4, 4, 5, 5, 5, 7, 4, 4, 3, 4, 6]",37.172413793103445
scalability_7000,CMS,32.792656898498535,5.65174126625061,0.9,0.19690784063545178,0.0009617166350756066,0.0040702047413793095,145,"[4947, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 2, 3, 0, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 3, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 3, 0, 10, 3, 3, 4, 1, 4, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 10, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 4, 3, 3, 3, 5, 0, 3, 3, 0, 3, 4, 4, 2, 3, 7, 7, 3, 1, 3, 4, 6, 2, 4, 4, 5, 5, 5, 7, 4, 4, 3, 4, 6]",37.13793103448276
scalability_7000,CMS,32.63598275184631,5.439733505249023,1.0,0.19769542088504827,0.0009443952486974253,0.0040014885414435646,145,"[4944, 3, 4, 2, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 2, 5, 2, 2, 3, 0, 3, 3, 3, 3, 4, 2, 2, 4, 4, 3, 4, 2, 3, 2, 2, 4, 3, 3, 3, 2, 2, 3, 2, 1, 4, 2, 2, 3, 3, 3, 4, 2, 2, 3, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 6, 3, 4, 3, 0, 1, 2, 3, 2, 3, 0, 10, 3, 3, 4, 1, 4, 6, 4, 5, 0, 2, 2, 2, 2, 1, 5, 10, 1, 3, 3, 0, 3, 2, 1, 2, 0, 4, 4, 3, 3, 3, 5, 0, 3, 3, 0, 3, 4, 4, 3, 3, 7, 7, 3, 1, 8, 3, 4, 6, 2, 4, 4, 5, 5, 5, 7, 4, 3, 4, 6]",37.13793103448276
scalability_9000,CMS,39.97202277183533,8.706444025039673,0.0,0.08369009756479928,0.0028216444000599213,3.723665084674524e-05,174,"[1790, 6862, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",49.89080459770115
scalability_9000,CMS,50.54143714904785,8.815233707427979,0.1,0.13394169025151476,0.0010189595323285441,0.0030078294133947595,174,"[7030, 2, 3, 2, 2, 1, 2, 4, 2, 2, 3, 1, 0, 3, 2, 1, 2, 3, 2, 1, 3, 5, 1, 2, 1, 1, 2, 4, 1, 0, 0, 1, 0, 3, 2, 2, 4, 2, 0, 2, 1, 2, 3, 2, 0, 3, 3, 2, 1, 3, 1, 3, 2, 4, 2, 3, 2, 2, 5, 5, 2, 0, 3, 5, 2, 3, 4, 3, 1, 2, 1, 0, 4, 1, 3, 3, 2, 1, 0, 1, 1, 3, 4, 3, 3, 4, 1, 3, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 3, 0, 2, 1, 0, 0, 3, 2, 3, 0, 1, 1, 1, 2, 1, 4, 1, 2, 2, 5, 0, 0, 3, 0, 3, 5, 1, 3, 2, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1, 3, 1, 6, 1, 0, 1, 3, 7, 0, 2, 3, 0, 1, 1, 3, 1, 0, 0, 1, 1, 1, 2, 4, 2, 4]",42.172413793103445
scalability_9000,CMS,51.105368852615356,9.096166133880615,0.2,0.14935513208352247,0.0010409136919661834,0.003928130941980575,174,"[6974, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 2, 3, 2, 3, 3, 0, 2, 1, 3, 1, 2, 2, 1, 4, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 4, 2, 2, 0, 4, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 2, 2, 2, 2, 0, 5, 1, 5, 3, 2, 2, 3, 5, 2, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 2, 2, 1, 2, 1, 1, 2, 3, 4, 3, 2, 4, 0, 4, 0, 0, 2, 2, 2, 2, 1, 1, 3, 2, 1, 3, 2, 3, 1, 2, 1, 3, 1, 4, 2, 5, 3, 0, 1, 1, 3, 0, 6, 2, 3, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1, 6, 1, 0, 6, 2, 3, 2, 3, 1, 1, 2, 0, 3, 2, 1, 1, 2, 4, 3, 4]",42.270114942528735
scalability_9000,CMS,54.18440246582031,8.985170364379883,0.3,0.15628000178564896,0.0009138125220406343,0.003968279459376125,174,"[7037, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 3, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 3, 4, 3, 4, 3, 4, 2, 1, 2, 1, 3, 1, 2, 3, 4, 3, 3, 3, 0, 4, 1, 0, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 3, 5, 2, 1, 3, 2, 0, 3, 0, 1, 1, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 2, 3, 5, 1, 2, 1, 2, 2, 1, 3, 1, 3, 6, 1, 0, 6, 2, 1, 4, 1, 1, 2, 2, 4, 3, 3, 2, 4]",42.7816091954023
scalability_9000,CMS,51.48235058784485,8.938577651977539,0.4,0.15587243726800956,0.0009544919770405145,0.003918495297805643,174,"[7039, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 2, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 1, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 2, 2, 1, 2, 3, 1, 2, 3, 4, 3, 2, 3, 3, 0, 4, 1, 0, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 1, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 6, 2, 3, 1, 1, 2, 1, 2, 2, 1, 3, 1, 3, 6, 1, 0, 6, 2, 1, 4, 1, 1, 2, 1, 2, 4, 3, 2, 4]",42.770114942528735
